,sex,age,race,decile_score,v_decile_score,priors_count,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,vr_charge_degree
10429,Male,45,African-American,4,1,6,(F3),0,,0,
10430,Male,52,Caucasian,1,1,0,,-1,,0,
10431,Male,47,Caucasian,2,1,2,(M1),0,,0,
10432,Male,61,Other,1,1,0,,-1,,0,
10433,Female,21,African-American,10,9,0,(F7),0,,0,
10434,Male,27,Caucasian,4,3,2,(M1),1,(F2),1,(MO3)
10435,Male,27,Caucasian,3,3,1,(F3),0,,0,
10436,Male,21,African-American,3,5,0,(F3),0,,0,
10437,Male,31,Caucasian,1,1,0,(F3),0,,0,
10438,Male,42,Caucasian,1,1,1,(M1),0,,0,
10439,Male,25,African-American,10,7,12,(F3),0,,0,
10440,Female,45,Hispanic,1,1,0,(M2),0,,0,
10441,Male,30,African-American,6,4,8,(F3),1,(M1),1,(M1)
10442,Male,43,Hispanic,1,1,1,(M2),1,(M2),0,
10443,Male,23,African-American,4,5,0,(F3),0,,0,
10444,Male,52,Caucasian,1,1,1,(F3),0,,0,
10445,Male,48,African-American,4,4,11,(M1),1,(M1),0,
10446,Female,51,African-American,2,2,3,(M1),0,,0,
10447,Male,30,Caucasian,2,2,1,(M2),1,(M2),0,
10448,Female,29,African-American,4,5,5,(F1),1,(M1),0,
10449,Female,44,African-American,1,1,0,(F3),0,,0,
10450,Female,28,Hispanic,6,3,4,(M1),0,,0,
10451,Male,34,African-American,6,2,12,(F3),1,(F3),0,
10452,Female,25,Hispanic,4,3,0,(F3),0,,0,
10453,Male,28,African-American,7,8,5,(F2),1,(M2),0,
10454,Male,28,African-American,7,5,9,(F1),1,(M1),0,
10455,Female,28,Other,4,2,1,(F3),0,,0,
10456,Male,44,African-American,5,2,8,(M1),0,,0,
10457,Male,37,African-American,1,1,0,(M1),0,,0,
10458,Male,37,Other,1,1,0,(M1),1,(M1),1,(M1)
10459,Female,34,Caucasian,3,1,0,(F3),0,,0,
10460,Male,23,African-American,7,9,3,(M2),1,(M2),1,(F2)
10461,Male,71,Caucasian,1,1,3,(M1),0,,0,
10462,Male,34,Other,1,1,0,(M1),0,,0,
10463,Male,33,Caucasian,2,2,0,,-1,,0,
10464,Male,45,Caucasian,1,1,2,(M2),0,,0,
10465,Female,33,Native American,7,4,5,(F3),1,(M2),0,
10466,Male,29,African-American,1,2,0,(M1),0,,0,
10467,Male,43,Hispanic,1,1,0,,-1,,0,
10468,Male,52,African-American,3,1,23,(F3),1,(F3),0,
10469,Male,40,Caucasian,3,1,1,(F3),0,,0,
10470,Male,35,Other,1,1,1,(M1),0,,0,
10471,Male,47,Caucasian,6,3,0,(F2),0,,0,
10472,Male,31,Caucasian,9,4,0,(MO3),0,,0,
10473,Male,26,Caucasian,5,5,1,(F3),0,,0,
10474,Male,31,Hispanic,1,2,0,(M1),1,(M2),0,
10475,Female,30,African-American,3,2,4,(F2),0,,0,
10476,Male,36,Hispanic,2,1,5,(F3),0,,0,
10477,Male,52,African-American,7,1,17,(F3),1,(M2),0,
10478,Male,35,African-American,8,5,3,(M2),0,,0,
10479,Male,42,Hispanic,1,1,1,(F2),1,(F3),1,(F3)
10480,Male,21,African-American,5,8,0,(M1),0,,0,
10481,Male,29,Caucasian,1,2,2,(M1),0,,0,
10482,Male,34,African-American,8,6,0,(M1),0,,0,
10483,Male,54,Caucasian,1,1,0,(M1),0,,0,
10484,Male,58,Caucasian,2,1,12,(F3),1,(M2),0,
10485,Male,45,African-American,3,1,5,(F2),0,,0,
10486,Female,22,Caucasian,8,9,1,(M1),0,,0,
10487,Male,27,Caucasian,2,2,0,(F3),1,(F3),0,
10488,Male,29,Caucasian,3,2,1,(M1),0,,0,
10489,Female,25,Hispanic,6,4,14,(F2),0,,0,
10490,Male,62,Other,1,1,0,(M1),0,,0,
10491,Female,23,African-American,7,5,2,(M1),1,(M1),0,
10492,Female,26,Caucasian,3,3,0,(M1),0,,0,
10493,Male,34,African-American,10,10,8,(F3),0,,0,
10494,Male,22,Other,4,5,1,(F3),1,(M2),0,
10495,Female,65,Caucasian,1,1,1,(F3),0,,0,
10496,Female,28,Caucasian,9,3,5,(F3),1,(F3),0,
10497,Male,31,African-American,6,4,15,(F3),1,(F3),0,
10498,Female,32,African-American,4,3,0,(F3),0,,0,
10499,Male,31,Caucasian,1,1,0,(F3),0,,0,
10500,Male,32,African-American,6,6,0,(F3),0,,0,
10501,Male,24,Caucasian,5,3,0,,-1,,0,
10502,Male,21,African-American,9,10,0,(F2),0,,0,
10503,Male,27,African-American,7,4,17,(F3),1,(F3),1,(F2)
10504,Male,33,Caucasian,2,5,1,(F3),0,,0,
10505,Male,21,African-American,7,9,2,(F2),0,,0,
10506,Male,25,African-American,7,6,3,(F3),0,,0,
10507,Male,39,Caucasian,1,1,1,(F3),0,,0,
10508,Male,29,African-American,9,6,8,(M1),1,(F3),1,(M1)
10509,Male,27,African-American,10,5,15,(F3),1,(M1),0,
10510,Female,42,Caucasian,1,1,0,(F3),0,,0,
10511,Male,21,Caucasian,9,8,0,(F3),0,,0,
10512,Male,38,African-American,1,1,0,(M2),0,,0,
10513,Male,35,Caucasian,1,1,8,(M2),0,,0,
10514,Female,44,African-American,6,2,11,(M1),0,,0,
10515,Male,27,African-American,5,3,5,(M2),1,(M1),0,
10516,Male,36,African-American,9,8,2,(M1),1,(M1),1,(M1)
10517,Female,24,African-American,4,3,0,(F3),1,(M1),1,(F3)
10518,Male,53,Caucasian,2,1,2,(MO3),0,,0,
10519,Female,67,Caucasian,1,1,0,(M1),0,,0,
10520,Male,29,Other,2,3,4,(F2),1,(M2),1,(F2)
10521,Female,27,African-American,6,4,2,(F2),0,,0,
10522,Male,39,African-American,4,3,3,(F3),1,(M1),1,(M1)
10523,Male,42,Caucasian,6,2,5,(F2),0,,0,
10524,Male,37,Other,2,1,0,,-1,,0,
10525,Male,41,Hispanic,1,1,1,(M2),0,,0,
10526,Male,29,Hispanic,4,2,4,(F3),0,,0,
10527,Female,25,African-American,3,4,1,(F3),0,,0,
10528,Male,40,Caucasian,8,9,8,(F3),1,(M2),0,
10529,Male,37,African-American,4,4,4,(M1),1,(M1),1,(M1)
10530,Female,42,African-American,8,6,8,(F3),1,(F3),0,
10531,Male,53,African-American,8,4,1,(F3),0,,0,
10532,Female,27,African-American,6,4,12,(M2),1,(F3),0,
10533,Male,26,African-American,9,6,8,(F3),1,(M1),0,
10534,Male,27,Caucasian,1,2,0,(M2),0,,0,
10535,Male,23,African-American,6,6,1,(M2),0,,0,
10536,Male,32,Caucasian,5,4,8,(M1),1,(M1),0,
10537,Female,31,Caucasian,1,1,1,(M1),1,(M1),1,(M1)
10538,Male,20,Caucasian,5,6,1,(F3),1,(M1),0,
10539,Male,26,Caucasian,7,3,4,(F3),1,(M2),0,
10540,Male,51,Caucasian,1,1,2,(M1),1,(M1),0,
10541,Male,67,Caucasian,1,1,0,(M1),0,,0,
10542,Male,27,African-American,7,3,10,(F3),0,,0,
10543,Female,26,Caucasian,6,5,1,(M1),0,,0,
10544,Male,55,African-American,5,3,3,(CO3),1,(M1),0,
10545,Male,51,Caucasian,1,1,1,(F3),0,,0,
10546,Male,31,Other,3,3,0,(F3),0,,0,
10547,Male,28,Caucasian,4,5,0,(M1),0,,0,
10548,Male,32,African-American,1,1,1,(F3),0,,0,
10549,Female,51,Caucasian,1,1,0,(M2),0,,0,
10550,Male,28,African-American,8,3,13,(F2),1,(M2),0,
10551,Male,22,African-American,7,6,0,(F3),1,(F3),0,
10552,Male,26,African-American,3,4,2,(F3),1,(M1),0,
10553,Female,27,African-American,3,2,1,(F3),0,,0,
10554,Male,32,African-American,4,4,5,(M1),0,,0,
10555,Male,36,African-American,6,4,11,(F3),1,(F3),0,
10556,Male,27,African-American,6,6,4,(M1),0,,0,
10557,Male,41,Caucasian,1,1,1,(F2),1,(F3),1,(F2)
10558,Male,24,African-American,10,9,12,(M1),0,,0,
10559,Female,24,African-American,6,4,1,(F3),0,,0,
10560,Male,61,African-American,3,3,11,(F3),0,,0,
10561,Male,33,Caucasian,3,2,0,(F3),0,,0,
10562,Male,53,Hispanic,1,1,1,(F1),0,,0,
10563,Male,47,African-American,7,4,10,(F3),0,,0,
10564,Female,29,Caucasian,3,2,3,(F3),0,,0,
10565,Male,34,Caucasian,4,3,11,(F3),0,,0,
10566,Male,31,African-American,10,10,27,(F3),0,,0,
10567,Male,45,Caucasian,3,1,0,(F3),0,,0,
10568,Male,21,Caucasian,10,6,3,(F3),1,(M1),0,
10569,Male,28,African-American,8,3,20,(F3),1,(M2),0,
10570,Male,23,African-American,6,9,3,(F3),0,,0,
10571,Male,41,Hispanic,1,1,2,(M1),0,,0,
10572,Male,31,Caucasian,4,3,6,(F3),0,,0,
10573,Female,39,Caucasian,1,1,0,(F3),0,,0,
10574,Male,59,Caucasian,2,2,0,(M2),1,(M2),0,
10575,Male,32,Hispanic,2,2,0,,-1,,0,
10576,Male,40,African-American,4,5,8,(M1),1,(M2),0,
10577,Female,22,Caucasian,8,7,1,(M1),0,,0,
10578,Male,21,African-American,4,7,1,(M1),1,(M2),0,
10579,Male,24,African-American,6,7,1,(F2),1,(M2),0,
10580,Male,32,African-American,2,2,1,(F3),0,,0,
10581,Male,25,Caucasian,5,5,2,(F3),1,(F3),0,
10582,Female,25,African-American,5,6,1,(F2),0,,0,
10583,Male,47,African-American,5,6,3,(M2),1,(M2),0,
10584,Male,29,Other,5,5,5,(F3),0,,0,
10585,Male,25,Hispanic,3,3,1,(F2),0,,0,
10586,Male,21,African-American,5,6,5,(M1),1,(M2),0,
10587,Male,29,African-American,5,4,1,(F3),1,(M1),1,(M1)
10588,Male,40,Caucasian,5,4,4,(F3),1,(M2),0,
10589,Female,33,Hispanic,1,1,0,(M1),0,,0,
10590,Male,31,Caucasian,7,7,0,,-1,,0,
10591,Female,32,Hispanic,2,1,1,(F3),0,,0,
10592,Male,39,Caucasian,1,1,0,(M1),0,,0,
10593,Male,22,Other,3,5,3,(F3),0,,0,
10594,Male,30,Caucasian,5,8,6,(F3),0,,0,
10595,Male,25,African-American,10,7,0,,-1,,0,
10596,Female,30,African-American,5,2,0,(M1),1,(M1),0,
10597,Male,38,African-American,8,5,25,(MO3),0,,0,
10598,Female,36,Caucasian,2,1,3,(F3),0,,0,
10599,Male,35,African-American,9,5,0,(F3),0,,0,
10600,Female,51,Hispanic,1,1,0,(M1),0,,0,
10601,Female,22,Caucasian,6,7,2,(F3),1,(M1),1,(M1)
10602,Male,42,Caucasian,1,1,0,,-1,,0,
10603,Male,25,Caucasian,9,6,0,(M2),0,,0,
10604,Female,21,Caucasian,5,6,0,(M1),1,(M1),0,
10605,Male,25,Caucasian,2,4,0,(M1),1,(M1),0,
10606,Male,22,Caucasian,3,5,0,,-1,,0,
10607,Male,20,Caucasian,7,9,1,(F3),0,,0,
10608,Male,54,Caucasian,3,1,1,(F3),1,(M1),0,
10609,Female,42,Caucasian,1,1,3,(F2),0,,0,
10610,Male,47,Other,6,4,0,(M2),0,,0,
10611,Male,27,African-American,10,9,5,(M1),1,(M2),0,
10612,Male,24,Hispanic,4,3,0,(F2),0,,0,
10613,Male,28,African-American,5,3,0,(F2),0,,0,
10614,Male,45,Caucasian,1,1,4,(M2),1,(M2),0,
10615,Male,32,African-American,3,4,4,(F3),1,(M1),0,
10616,Male,22,African-American,10,6,0,(M1),1,(M1),1,(M1)
10617,Male,34,Caucasian,1,1,1,(F1),0,,0,
10618,Male,23,Other,8,5,6,(F3),1,(F3),0,
10619,Female,44,African-American,6,3,6,(F3),0,,0,
10620,Male,59,Other,3,1,20,(F3),1,(M1),0,
10621,Male,28,African-American,3,3,0,,1,(M2),0,
10622,Male,23,African-American,4,6,0,(F3),0,,0,
10623,Male,46,Caucasian,1,1,0,(F3),0,,0,
10624,Male,33,Caucasian,4,2,2,(F3),0,,0,
10625,Male,30,Other,2,2,1,(M1),1,(F3),0,
10626,Female,40,Caucasian,1,1,3,(F3),1,(F3),1,(M1)
10627,Female,39,African-American,3,2,0,(F3),0,,0,
10628,Male,54,Caucasian,3,1,7,(F3),0,,0,
10629,Male,60,African-American,-1,-1,1,(F1),0,,0,
10630,Female,40,Caucasian,7,3,1,(F3),0,,0,
10631,Male,22,African-American,10,9,0,(M1),0,,0,
10632,Male,44,Caucasian,2,1,4,(F2),0,,0,
10633,Male,21,Caucasian,7,7,0,(M1),0,,0,
10634,Male,43,Caucasian,2,4,6,(M2),1,(M1),1,(M1)
10635,Female,36,African-American,2,1,0,(M2),0,,0,
10636,Male,47,African-American,2,5,0,,-1,,0,
10637,Male,27,Caucasian,3,4,3,(F3),0,,0,
10638,Male,22,African-American,5,5,3,(F3),1,(M2),0,
10639,Male,30,African-American,9,4,0,,-1,,0,
10640,Male,22,African-American,10,10,0,(M1),0,,0,
10641,Male,31,Other,2,2,1,(F3),0,,0,
10642,Male,31,African-American,7,3,0,(F3),0,,0,
10643,Male,32,African-American,8,6,6,(F3),1,(F2),0,
10644,Female,50,Caucasian,5,1,3,(F3),1,(MO3),0,
10645,Male,27,Hispanic,2,2,4,(F3),1,(F2),1,(F2)
10646,Male,21,African-American,5,7,1,(M1),0,,0,
10647,Male,22,Hispanic,3,4,0,(M1),0,,0,
10648,Male,23,Caucasian,6,7,0,(M1),0,,0,
10649,Male,33,African-American,6,4,3,(M1),1,(M2),0,
10650,Male,64,African-American,2,1,0,(M1),0,,0,
10651,Male,31,Hispanic,1,1,0,(M1),0,,0,
10652,Female,42,Other,1,1,0,(F7),0,,0,
10653,Male,20,African-American,4,7,0,(F2),0,,0,
10654,Male,26,Caucasian,2,3,1,(M1),0,,0,
10655,Female,20,Other,5,6,0,(M1),0,,0,
10656,Male,30,African-American,10,8,18,(F3),1,(F1),0,
10657,Male,23,Hispanic,2,4,0,(M1),1,(M1),1,(M1)
10658,Female,38,Caucasian,4,1,1,(M2),0,,0,
10659,Male,56,African-American,1,1,0,,-1,,0,
10660,Male,50,African-American,1,1,2,(F3),0,,0,
10661,Male,23,African-American,10,9,10,(F3),1,(F2),0,
10662,Male,60,African-American,6,3,13,(F3),1,(F3),0,
10663,Male,46,African-American,7,2,2,(F2),1,(F2),0,
10664,Female,29,African-American,4,3,0,(F3),0,,0,
10665,Male,31,African-American,9,8,16,(F3),0,,0,
10666,Male,56,Caucasian,1,1,0,(M1),1,(M1),0,
10667,Female,45,African-American,1,1,0,(F3),0,,0,
10668,Male,26,African-American,3,2,4,(F3),1,(M2),0,
10669,Female,47,African-American,6,6,4,(M1),0,,0,
10670,Female,29,African-American,7,4,7,(F3),1,(F3),0,
10671,Male,32,African-American,10,6,9,(F3),0,,0,
10672,Male,27,Caucasian,3,3,2,(F3),1,(M2),1,(M1)
10673,Male,23,Other,4,4,0,(F2),0,,0,
10674,Male,29,African-American,9,4,10,(F3),1,(M1),0,
10675,Male,33,Hispanic,6,2,11,(F3),1,(M2),0,
10676,Male,76,Caucasian,1,1,1,(F3),0,,0,
10677,Male,22,African-American,6,8,1,(F3),1,(M1),0,
10678,Male,26,African-American,2,3,0,,-1,,0,
10679,Female,33,Hispanic,3,2,2,(F1),0,,0,
10680,Male,43,African-American,1,1,2,(F3),0,,0,
10681,Male,63,African-American,1,1,4,(F3),0,,0,
10682,Female,28,African-American,2,2,1,(F3),0,,0,
10683,Male,36,Caucasian,1,1,0,(F3),0,,0,
10684,Male,22,African-American,9,6,2,(F3),0,,0,
10685,Male,43,Caucasian,8,3,9,(F3),0,,0,
10686,Male,32,Hispanic,3,2,1,(F3),0,,0,
10687,Male,24,African-American,6,5,0,(F3),0,,0,
10688,Female,44,African-American,1,1,0,(M1),0,,0,
10689,Male,33,African-American,9,9,9,(M2),1,(F2),0,
10690,Male,53,Other,1,1,0,(M1),0,,0,
10691,Male,46,African-American,6,3,2,(M1),0,,0,
10692,Male,31,Caucasian,8,2,9,(M1),1,(M2),0,
10693,Male,19,African-American,10,9,0,(F3),0,,0,
10694,Male,49,Caucasian,8,1,3,(F3),1,(M1),0,
10695,Male,24,African-American,3,3,0,(F3),1,(M1),0,
10696,Male,57,African-American,10,6,28,(F3),1,(M1),1,(F3)
10697,Male,36,African-American,10,9,14,(F3),1,(F3),0,
10698,Male,49,African-American,10,8,3,(F3),0,,0,
10699,Male,38,African-American,6,2,7,(F2),0,,0,
10700,Male,43,African-American,7,3,23,(F1),0,,0,
10701,Male,43,African-American,5,4,17,(F3),0,,0,
10702,Male,69,Hispanic,1,1,0,(M1),0,,0,
10703,Male,42,African-American,7,4,0,(M1),0,,0,
10704,Male,32,Caucasian,10,8,4,(F3),1,(M2),0,
10705,Male,26,Caucasian,4,3,1,(F3),0,,0,
10706,Male,74,Caucasian,1,1,0,(M2),0,,0,
10707,Male,20,African-American,10,10,1,(F3),0,,0,
10708,Male,26,Hispanic,1,2,0,(M1),0,,0,
10709,Male,24,African-American,6,5,3,(F3),1,(M1),0,
10710,Female,24,Hispanic,3,3,1,(M1),0,,0,
10711,Female,55,Caucasian,1,1,0,(M1),0,,0,
10712,Female,37,Caucasian,5,2,2,(F2),0,,0,
10713,Female,28,Other,7,2,1,(F3),0,,0,
10714,Male,25,Hispanic,2,3,0,,-1,,0,
10715,Male,22,Other,3,6,0,(F3),0,,0,
10716,Male,33,African-American,4,4,2,(M2),0,,0,
10717,Male,22,African-American,6,6,1,(M1),1,(M1),1,(M1)
10718,Male,50,Caucasian,2,1,4,(M2),0,,0,
10719,Female,36,Other,1,1,0,(F3),0,,0,
10720,Female,28,Caucasian,6,5,7,(F3),1,(F3),0,
10721,Male,27,Caucasian,7,3,0,,-1,,0,
10722,Male,41,African-American,4,2,1,(F7),0,,0,
10723,Male,25,Hispanic,2,3,0,(M1),0,,0,
10724,Female,58,Caucasian,1,1,0,(M1),0,,0,
10725,Female,35,African-American,7,3,5,(F2),1,(M1),1,(F3)
10726,Male,33,African-American,1,1,0,(F3),1,(M1),1,(M1)
10727,Female,36,African-American,2,1,1,(M1),0,,0,
10728,Male,21,African-American,9,6,0,,-1,,0,
10729,Male,51,Caucasian,3,3,13,(F3),0,,0,
10730,Male,28,African-American,2,3,2,(F2),1,(M2),0,
10731,Female,27,African-American,5,3,6,(M1),0,,0,
10732,Male,63,African-American,1,1,1,(F3),0,,0,
10733,Male,24,African-American,6,4,11,(F3),1,(F3),0,
10734,Female,69,Caucasian,3,1,5,(F3),0,,0,
10735,Male,33,Hispanic,3,1,0,(F3),0,,0,
10736,Male,33,African-American,6,8,14,(M2),0,,0,
10737,Male,35,Hispanic,1,1,2,(M2),0,,0,
10738,Male,31,African-American,6,2,0,,-1,,0,
10739,Male,33,African-American,6,4,0,(F3),0,,0,
10740,Male,41,African-American,6,8,18,(F3),1,(M1),0,
10741,Male,39,African-American,9,4,18,(M1),0,,0,
10742,Male,30,African-American,6,2,4,(F3),0,,0,
10743,Female,31,African-American,6,2,7,(M1),0,,0,
10744,Male,44,Other,1,1,0,(F3),0,,0,
10745,Male,44,Caucasian,1,1,1,(M1),0,,0,
10746,Female,29,African-American,2,2,0,(F2),0,,0,
10747,Female,52,Caucasian,3,1,0,(M1),0,,0,
10748,Female,23,Other,3,3,0,,-1,,0,
10749,Female,44,Caucasian,4,2,4,(F2),0,,0,
10750,Male,23,African-American,10,9,1,(F3),1,(F2),1,(F2)
10751,Female,22,Hispanic,4,4,0,(M1),0,,0,
10752,Male,44,African-American,-1,7,0,,-1,,0,
10753,Male,26,Caucasian,4,2,0,(F3),0,,0,
10754,Male,24,African-American,6,4,0,(M1),1,(F3),1,(F3)
10755,Male,45,African-American,2,1,4,(M1),0,,0,
10756,Male,52,Caucasian,2,1,3,(M2),0,,0,
10757,Male,22,Hispanic,2,4,0,(F3),1,(F3),0,
10758,Male,24,African-American,4,4,4,(F2),1,(M1),0,
10759,Female,26,Hispanic,4,3,1,(M1),0,,0,
10760,Male,47,African-American,1,1,0,(M1),0,,0,
10761,Male,20,African-American,10,10,2,(F3),1,(F2),1,(F2)
10762,Male,26,African-American,4,4,0,(F3),0,,0,
10763,Male,36,African-American,7,7,9,(F3),1,(M1),0,
10764,Male,62,Caucasian,7,6,2,(M1),0,,0,
10765,Male,33,Caucasian,3,2,2,(M1),1,(M2),0,
10766,Male,52,Caucasian,1,1,1,(M1),0,,0,
10767,Male,51,Caucasian,1,1,0,(F3),0,,0,
10768,Male,22,African-American,2,4,0,(F2),0,,0,
10769,Male,27,African-American,10,9,0,(F3),0,,0,
10770,Male,20,Caucasian,8,7,1,(F3),1,(M1),0,
10771,Male,47,African-American,1,1,7,(F2),1,(F1),1,(F3)
10772,Male,65,Hispanic,1,1,0,(M1),0,,0,
10773,Male,41,Hispanic,4,6,5,(M1),0,,0,
10774,Male,21,African-American,4,6,1,(M2),0,,0,
10775,Male,38,Caucasian,1,1,1,(M2),1,(M1),1,(M1)
10776,Male,67,Caucasian,3,1,1,(F3),0,,0,
10777,Male,44,Caucasian,1,1,0,(M2),0,,0,
10778,Male,47,African-American,1,2,1,(F3),1,(M1),0,
10779,Male,29,African-American,2,3,2,(F3),0,,0,
10780,Male,66,Caucasian,1,1,0,(M1),0,,0,
10781,Male,39,Caucasian,2,1,0,(F3),0,,0,
10782,Female,26,Caucasian,2,2,0,(F3),0,,0,
10783,Female,49,Caucasian,3,1,2,(M1),0,,0,
10784,Female,45,African-American,7,9,9,(M1),1,(M1),0,
10785,Male,22,Asian,2,4,1,(M1),0,,0,
10786,Male,31,African-American,4,4,4,(M1),0,,0,
10787,Female,29,African-American,2,2,0,,-1,,0,
10788,Male,33,African-American,8,3,4,(F3),0,,0,
10789,Male,25,African-American,3,4,1,(F2),0,,0,
10790,Female,46,Caucasian,7,3,7,(F3),1,(F3),0,
10791,Male,29,African-American,6,3,15,(F3),1,(M2),0,
10792,Male,28,African-American,5,4,2,(M1),1,(M1),0,
10793,Male,49,African-American,1,1,0,(F1),0,,0,
10794,Male,31,Caucasian,9,6,4,(F2),0,,0,
10795,Male,25,Caucasian,8,5,0,,-1,,0,
10796,Female,22,African-American,4,4,0,(F3),1,(M1),0,
10797,Male,22,Caucasian,3,4,1,(M1),0,,0,
10798,Male,20,African-American,5,8,1,(F2),1,(M1),0,
10799,Male,34,African-American,9,8,0,(F3),0,,0,
10800,Male,34,Caucasian,1,1,5,(F3),0,,0,
10801,Male,54,African-American,3,3,0,,-1,,0,
10802,Male,34,Caucasian,5,4,13,(F3),0,,0,
10803,Male,22,African-American,4,6,8,(F2),1,(M1),1,(M1)
10804,Male,25,Caucasian,9,7,3,(M2),1,(M2),0,
10805,Male,27,Caucasian,5,5,13,(F2),1,(M2),1,(F2)
10806,Male,35,African-American,1,1,0,(F3),0,,0,
10807,Male,34,African-American,6,3,1,(F2),0,,0,
10808,Male,34,Caucasian,5,2,1,(F3),0,,0,
10809,Male,50,African-American,10,7,17,(F3),0,,0,
10810,Male,27,African-American,5,3,4,(F2),0,,0,
10811,Male,54,African-American,4,1,10,(F3),1,(M1),0,
10812,Male,28,African-American,1,2,0,(M1),0,,0,
10813,Male,22,Caucasian,6,5,3,(F2),0,,0,
10814,Male,51,Other,1,1,0,(F3),1,(F3),0,
10815,Female,36,Caucasian,3,1,5,(F3),1,(F3),0,
10816,Male,20,Asian,10,8,2,(F3),1,(F1),1,(F1)
10817,Male,29,Caucasian,1,2,2,(F3),0,,0,
10818,Male,30,African-American,5,3,8,(F3),1,(M1),0,
10819,Male,20,Caucasian,4,6,1,(F3),0,,0,
10820,Male,44,Hispanic,1,1,0,(M1),1,(M2),0,
10821,Female,23,African-American,4,3,1,(F3),1,(M1),0,
10822,Male,23,African-American,8,5,0,,-1,,0,
10823,Male,53,African-American,3,6,13,(F3),0,,0,
10824,Male,40,Caucasian,1,1,0,(F3),0,,0,
10825,Male,65,Hispanic,1,1,2,(M1),1,(M2),0,
10826,Female,22,African-American,6,6,1,(F2),0,,0,
10827,Male,50,African-American,1,1,0,,-1,,0,
10828,Female,27,Caucasian,8,6,0,(M1),1,(F3),1,(F3)
10829,Male,23,Hispanic,4,4,1,(M2),0,,0,
10830,Male,26,African-American,5,6,5,(F2),0,,0,
10831,Female,41,Caucasian,1,1,2,(F3),0,,0,
10832,Male,23,Hispanic,5,4,2,(F7),0,,0,
10833,Male,25,African-American,6,4,3,(F3),1,(M1),0,
10834,Male,47,African-American,6,1,14,(M1),0,,0,
10835,Female,27,African-American,6,5,3,(F3),1,(F3),0,
10836,Male,38,African-American,9,6,16,(M1),1,(M2),1,(F2)
10837,Male,59,Caucasian,1,1,1,(M1),0,,0,
10838,Male,27,African-American,1,2,0,(M1),1,(F3),0,
10839,Male,20,African-American,6,9,1,(F7),0,,0,
10840,Male,24,Hispanic,3,5,0,(M1),0,,0,
10841,Male,30,Caucasian,8,4,4,(F3),1,(M2),0,
10842,Female,50,Caucasian,1,1,0,(M1),0,,0,
10843,Male,22,Caucasian,2,4,0,,-1,,0,
10844,Male,31,African-American,3,3,1,(M1),0,,0,
10845,Male,31,African-American,6,6,1,(F2),0,,0,
10846,Male,33,African-American,7,6,4,(M2),1,(F3),0,
10847,Male,23,African-American,10,9,3,(M2),0,,0,
10848,Female,29,African-American,3,3,2,(F3),1,(M2),0,
10849,Male,52,African-American,3,2,2,(F3),0,,0,
10850,Male,30,African-American,10,7,26,(F3),0,,0,
10851,Male,38,Other,2,1,0,(M1),0,,0,
10852,Male,56,African-American,6,7,31,(F3),1,(M1),0,
10853,Male,61,Hispanic,2,1,0,(F3),0,,0,
10854,Female,49,African-American,6,4,12,(M1),0,,0,
10855,Male,26,African-American,2,3,0,(F7),0,,0,
10856,Female,28,African-American,8,4,5,(F3),0,,0,
10857,Male,43,African-American,6,7,5,(M1),0,,0,
10858,Female,48,Caucasian,5,1,0,(F3),0,,0,
10859,Male,60,Hispanic,1,1,0,,-1,,0,
10860,Male,29,African-American,2,2,2,(F3),1,(F2),1,(M1)
10861,Male,22,African-American,7,7,1,(F3),1,(F3),0,
10862,Male,74,Caucasian,1,1,2,(F3),0,,0,
10863,Male,58,African-American,1,1,0,(F3),0,,0,
10864,Male,32,African-American,6,3,2,(F3),0,,0,
10865,Female,25,African-American,2,2,0,(F3),0,,0,
10866,Male,47,African-American,10,2,4,(F3),1,(F3),1,(F2)
10867,Female,42,Caucasian,8,1,4,(F3),1,(M2),0,
10868,Female,43,Caucasian,1,1,0,(M2),0,,0,
10869,Male,30,Caucasian,1,2,3,(F3),0,,0,
10870,Female,28,African-American,5,3,6,(M2),1,(M2),0,
10871,Female,24,African-American,4,4,0,(F3),0,,0,
10872,Male,26,Asian,3,5,2,(F3),1,(M1),1,(F3)
10873,Male,56,African-American,2,1,0,(M1),0,,0,
10874,Male,26,Caucasian,3,4,0,,-1,,0,
10875,Male,47,Hispanic,6,1,3,(M2),1,(F3),0,
10876,Male,49,Caucasian,1,1,0,(F3),0,,0,
10877,Female,36,Other,1,1,1,(M1),0,,0,
10878,Male,36,Hispanic,10,9,20,(F1),1,(F3),0,
10879,Female,24,Caucasian,4,4,1,(F2),0,,0,
10880,Male,30,African-American,4,2,3,(F3),1,(M1),0,
10881,Male,28,Caucasian,6,5,11,(F3),1,(M2),0,
10882,Female,50,Hispanic,3,1,1,(F3),1,(M2),0,
10883,Female,39,African-American,7,2,1,(F3),1,(F3),0,
10884,Male,49,African-American,10,6,19,(F3),0,,0,
10885,Female,26,African-American,8,4,4,(F3),1,(M1),1,(F3)
10886,Male,56,African-American,7,4,4,(F1),0,,0,
10887,Male,28,African-American,10,10,8,(M1),0,,0,
10888,Male,49,Caucasian,5,2,10,(F3),0,,0,
10889,Male,51,Caucasian,2,2,0,,-1,,0,
10890,Male,58,Caucasian,2,1,8,(M1),0,,0,
10891,Male,33,African-American,4,4,3,(F3),0,,0,
